TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,,25.068179187,11.086080000000003,0.136790934,0,0,1,0,0,2000,3.17200107E8,2000,1.165980376E9,987,3097.0,2000,2.99941203E8,2000,2.63034353E8,1.49401443E8,1.6656871E7,7.35442695E8,6.9886286E8
25.166968045,11.086080000000003,0.268836896,3,0,4,2,1,929,1048.0,2000,527.0,940,514.0,917,248.0,893,3146.0,1.69236476E8,7.19239384E8,-3.319089E7,1.16003615E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.265826695,116.41501333333333,0.018451734,0,0,0,0,1,2000,3.17200107E8,2000,1.165980376E9,2000,3097.0,2000,2.99941203E8,963,1.99174972E8,1.49401443E8,1.6656871E7,7.35442695E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,25.500513325,138.66204233333332,0.186395432,4,1,2,3,0,980,2.80775654E8,959,1.868544809E9,910,3.13970161E8,911,3.13722735E8,2000,1.99174972E8,1.70266767E8,-1.9426833E7,7.00164045E8,6.9886286E8
25.832884443,3.9578383333333336,0.230534666,2,5,3,4,1,926,1303.0,921,360.0,935,383.0,917,306.0,902,213.0,2.15037454E8,-3.3667181E7,-1.8128856E7,6.65148198E8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.900524973,3.9578383333333336,0.286301848,0,0,1,0,0,2000,2.80775654E8,2000,1.868544809E9,987,3.3670671E7,2000,3.13722735E8,2000,1.99174972E8,1.70266767E8,-1.9426833E7,7.00164045E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,26.167090416,138.33725800000002,0.149727817,4,1,2,3,0,976,2.99583074E8,960,3.51383021E8,912,3.33256914E8,912,3.03055036E8,2000,1.99174972E8,1.33623082E8,-3.4007123E7,6.68262328E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,26.432485294,33.71785666666666,0.016208301,0,0,1,0,0,2000,2.99583074E8,2000,3.51383021E8,998,3007.0,2000,3.03055036E8,2000,1.99174972E8,1.33623082E8,-3.4007123E7,6.68262328E8,6.9886286E8
,,,,,,,,,,,,,,,,,,,,,,,26.498793218,49.963504,0.033778682,0,0,1,0,0,2000,2.99583074E8,2000,3.51383021E8,996,2820.0,2000,3.03055036E8,2000,1.99174972E8,1.33623082E8,-3.4007123E7,6.68262328E8,6.9886286E8
26.51534844,49.963504,0.200224351,5,3,4,2,1,928,1548.0,959,2809.0,928,330.0,914,104.0,888,2275.0,1.66521622E8,5.30960939E8,1.33295609E8,7.32200679E8,,,,,,,,,,,,,,,,,,,,,,,
