time1,inByte1_0,inByte1_1,inByte1_2,inByte1_3,inByte1_4,time2,inByte2_0,inByte2_1,inByte2_2,inByte2_3,inByte2_4
,,,,,,188,,,,440
,,,,,,188,,,,442
,,,,,,188,,,,442
,,,,,,188,,,,445
,,,,,,188,,,,445
,,,,,,188,,,,445
,,,,,,188,,,,445
,,,,,,200,,,,457
,,,,,,176,,,,461
,,,,,,192,,,,467
,,,,,,184,,,,476
,,,,,,184,,,,476
,,,,,,188,,,,548
,,,,,,188,,,,548
,,,,,,188,,,,548
,,,,,,188,,,,790
,,,,,,188,,,,793
,,,,,,188,,,,707
,,,,,,188,,,,707
,,,,,,188,,,,707
,,,,,,188,,,,531
,,,,,,188,,,,531
,,,,,,180,,,,487
,,,,,,188,,,,470
,,,,,,188,,,,470
,,,,,,188,,,,470
,,,,,,188,,,,454
,,,,,,192,,,,450
,,,,,,192,,,,450
,,,,,,180,,,,446
,,,,,,192,,,,444
,,,,,,180,,,,444
,,,,,,192,,,,442
,,,,,,192,,,,442
,,,,,,188,,,,441
,,,,,,188,,,,440
,,,,,,188,,,,440
,,,,,,188,,,,441
,,,,,,188,,,,441
,,,,,,188,,,,441
,,,,,,188,,,,440
,,,,,,196,,,,441
,,,,,,196,,,,441
,,,,,,184,,,,443
,,,,,,184,,,,443
,,,,,,188,,,,441
,,,,,,188,,,,441
,,,,,,188,,,,442
,,,,,,188,,,,443
,,,,,,188,,,,443
,,,,,,196,,,,443
,,,,,,188,,,,440
,,,,,,188,,,,440
,,,,,,188,,,,443
,,,,,,188,,,,443
,,,,,,188,,,,443
,,,,,,188,,,,443
,,,,,,184,,,,442
,,,,,,192,,,,443
,,,,,,180,,,,443
,,,,,,192,,,,445
,,,,,,192,,,,445
,,,,,,188,,,,444
,,,,,,188,,,,444
,,,,,,188,,,,444
,,,,,,188,,,,445
,,,,,,188,,,,445
,,,,,,188,,,,445
,,,,,,188,,,,443
,,,,,,188,,,,443
,,,,,,188,,,,443
,,,,,,188,,,,443
,,,,,,188,,,,444
,,,,,,192,,,,445
,,,,,,192,,,,445
,,,,,,188,,,,446
,,,,,,188,,,,446
,,,,,,180,,,,447
,,,,,,180,,,,448
,,,,,,188,,,,450
,,,,,,188,,,,460
,,,,,,188,,,,465
,,,,,,180,,,,502
,,,,,,196,,,,702
,,,,,,180,,,,765
,,,,,,196,,,,800
,,,,,,180,,,,734
,,,,,,180,,,,734
,,,,,,188,,,,583
,,,,,,180,,,,554
,,,,,,188,,,,536
,,,,,,196,,,,511
,,,,,,196,,,,511
,,,,,,188,,,,487
,,,,,,188,,,,478
,,,,,,188,,,,478
,,,,,,188,,,,475
,,,,,,188,,,,475
,,,,,,180,,,,475
,,,,,,188,,,,472
,,,,,,188,,,,473
,,,,,,188,,,,473
,,,,,,188,,,,473
,,,,,,188,,,,473
,,,,,,180,,,,471
,,,,,,188,,,,471
,,,,,,180,,,,469
,,,,,,188,,,,470
,,,,,,188,,,,470
,,,,,,188,,,,470
,,,,,,180,,,,466
,,,,,,188,,,,466
,,,,,,188,,,,466
,,,,,,196,,,,466
,,,,,,196,,,,466
,,,,,,188,,,,464
,,,,,,188,,,,464
,,,,,,188,,,,464
,,,,,,188,,,,463
,,,,,,180,,,,464
,,,,,,180,,,,464
,,,,,,196,,,,464
,,,,,,180,,,,464
,,,,,,188,,,,464
,,,,,,188,,,,464
,,,,,,188,,,,465
,,,,,,188,,,,465
,,,,,,188,,,,466
,,,,,,188,,,,467
,,,,,,196,,,,468
,,,,,,196,,,,468
,,,,,,188,,,,469
,,,,,,196,,,,469
,,,,,,196,,,,469
,,,,,,180,,,,469
,,,,,,196,,,,469
,,,,,,180,,,,469
,,,,,,188,,,,472
,,,,,,188,,,,472
,,,,,,188,,,,472
,,,,,,196,,,,471
,,,,,,180,,,,474
,,,,,,188,,,,476
,,,,,,196,,,,477
,,,,,,196,,,,477
,,,,,,188,,,,497
,,,,,,188,,,,497
,,,,,,188,,,,532
,,,,,,188,,,,561
,,,,,,188,,,,561
,,,,,,196,,,,748
,,,,,,196,,,,748
