TimeLeft,StrideLeft(cm),ContactTimeLeft(s),Left0,Left1,Left2,Left3,Left4,LPeak1,LPTime1,LPeak2,LPTime2,LPeak3,LPTime3,LPeak4,LPTime4,LPeak5,LPTime5,TIL0_1,TIL1_2,TIL2_3,TIL3_4,,TimeRight,StrideRight,ContactTimeRight,Right0,Right1,Right2,Right3,Right4,RPeak1,RPTime1,RPeak2,RPTime2,RPeak3,RPTime3,RPeak4,RPTime4,RPeak5,RPTime5,TIR0_1,TIR1_2,TIR2_3,TIR3_4
,,,,,,,,,,,,,,,,,,,,,,,23.48029404,66.62613474999999,0.315059598,5,3,4,1,2,973,23.396953849,772,6.10838803,923,0.214883463,566,0.251780032,525,0.231501394,0.164421442,0.636537468,0.014112671,0.65126663
23.81427492,66.26308775,0.282908784,0,0,2,3,1,2000,0.0,2000,2.33E-6,881,1.987E-6,963,2.21E-7,937,1.458E-6,0.265032935,-0.080765444,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24.082648188,66.26308775,0.286225154,5,2,4,1,3,966,23.997174274,761,6.690676488,925,0.165999408,551,0.231121013,638,0.235633246,0.269287997,-0.118951619,0.617860875,0.584390061
24.405472775,89.42526825,0.251351757,0,0,2,3,1,2000,0.0,2000,2.33E-6,882,1.931E-6,953,2.48E-7,927,4.26E-7,0.233032645,-0.083913361,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,24.705995872,66.41153525000001,0.286225788,5,2,3,4,1,950,24.603854774,789,7.313021143,924,0.197590802,599,0.231337442,630,0.213513974,0.26719393,1.827E-6,-0.066736715,0.60163075
25.036914761,82.80789750000001,0.285916693,0,0,2,3,1,2000,0.0,2000,2.33E-6,877,1.827E-6,975,3.48E-7,928,1.108E-6,0.267516808,-0.080894689,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.35772117,75.16027125,0.306076011,5,2,4,3,1,979,25.254483556,760,7.963480927,936,0.216688661,538,0.265576811,630,0.214092375,0.282824909,-0.047881239,0.647502714,0.666355585
25.655885143,92.32377999999999,0.23494906,0,0,2,3,1,2000,0.0,2000,2.33E-6,885,1.38E-6,958,2.47E-7,943,1.52E-7,0.216464711,-0.069877024,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.973717344,66.73413250000002,0.285841888,4,2,5,3,1,950,25.88720005,796,8.565772985,925,0.200096783,614,0.234702853,655,0.219707815,0.24868913,-0.049355658,0.614284014,0.051030608
26.289361726,78.61563350000002,0.287027816,0,0,2,3,1,2000,0.0,2000,2.33E-6,889,2.486E-6,954,3.6E-7,932,2.68E-7,0.267457308,-0.052556018,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,26.605977526,71.77552500000002,0.31653794,5,3,4,1,2,973,26.486951058,757,9.196552648,926,0.198484845,541,0.220431324,586,0.232344684,0.148230833,0.65080244,1.082E-6,0.634943289
26.922779052,87.06627224999998,0.285077419,0,0,2,3,1,2000,0.0,2000,2.33E-6,877,1.432E-6,968,2.44E-7,936,1.027E-6,0.266808499,-0.086391418,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,27.238309454,74.30528575000001,0.303384856,5,3,4,2,1,957,27.120753616,790,9.815276067,919,0.182489777,593,0.253247866,589,0.265335,0.216013921,0.749466732,0.013658782,0.583059293
27.539952518,79.39546825,0.287446831,0,0,2,3,1,2000,0.0,2000,2.33E-6,888,2.963E-6,962,4.04E-7,926,1.966E-6,0.268073783,-0.06789224,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,27.838606156,74.853744,0.286685673,5,2,3,4,1,974,27.719835847,738,10.431240783,939,0.182387819,527,0.217726129,711,0.23389592,0.268550783,9.55E-7,-0.049845391,0.569831074
28.138436912,79.7504405,0.267516263,0,0,3,2,1,2000,0.0,2000,2.33E-6,882,1.723E-6,970,5.24E-7,935,2.23E-7,0.150154911,0.599730246,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,28.155171714,66.90072375,0.016646687,0,0,0,1,0,2000,27.719835847,2000,10.431240783,2000,0.182387819,999,0.117447667,2000,0.23389592,0.268550783,9.55E-7,-0.049845391,0.569831074
,,,,,,,,,,,,,,,,,,,,,,,28.422588818,78.94779475,0.235874044,5,1,2,3,4,965,28.35468401,810,11.029323391,930,0.180739251,604,0.249624383,577,0.249829981,0.216740792,-0.035112259,-0.097640022,0.616779319
28.755316579,70.89029,0.285042151,0,0,2,3,1,2000,0.0,2000,2.33E-6,892,1.653E-6,958,2.67E-7,926,2.47E-7,0.267172849,-0.066917377,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,29.072894453,74.70042725000002,0.303816682,5,2,4,3,1,973,28.968773881,768,11.655163746,924,0.197720272,575,0.256358537,638,0.230500328,0.251105512,-0.051402352,0.685998914,0.749478774
29.423531859,75.29273075,0.337061105,0,0,2,3,1,2000,0.0,2000,2.33E-6,884,1.746E-6,972,2.75E-7,924,1.886E-6,0.301164472,-0.134607616,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,29.654530065,75.29273075,0.266885947,5,2,3,4,1,959,29.554466286,806,12.249557308,924,0.133646456,615,0.23500599,628,0.249070873,0.232921899,0.01649654,-0.066316009,0.549981376
29.985448411,75.064213,0.297549477,0,0,2,3,1,2000,0.0,2000,2.33E-6,886,1.69E-6,976,3.64E-7,913,8.82E-7,0.278937726,-0.102217249,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,30.268705074,77.54784500000001,0.270615396,5,3,4,2,1,964,30.18422559,795,12.876013876,927,0.180902004,592,0.233843845,580,0.277947396,0.186141687,0.611228359,0.015720064,0.661046582
30.585152983,66.8531875,0.284381163,0,0,2,3,1,2000,0.0,2000,2.33E-6,882,1.399E-6,963,2.84E-7,938,1.789E-6,0.267406787,-0.099853045,0.69994362,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,30.849782163,66.8531875,0.281598566,5,2,4,3,1,961,30.735239668,809,13.443113567,923,0.167068416,608,0.213705092,604,0.303224334,0.231237117,-0.017766361,0.601873854,0.551906107
